1048933999358464001,2018-10-07 13:52:08,"b""It just wouldn't be digital if #myfirstTweet wasn't #helloworld. Credit (or the opposite) to @Immanentizenow for co\xe2\x80\xa6 https://t.co/JhrPWm6QXL""",2,0
1048919084744597504,2018-10-07 12:52:52,b'RT @modulardata: Historical data costs are prohibitive for startups. Partnering with  startups might be better for platform innovation #hel\xe2\x80\xa6',0,11
1048914574945275911,2018-10-07 12:34:57,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 61. have a nice day! #otoslotto',0,0
1048913169387868161,2018-10-07 12:29:22,b'Maintain your honor and loyalty even if people don\xe2\x80\x99t do the same just remember that\xe2\x80\x99s why you\xe2\x80\x99re cut from a differe\xe2\x80\xa6 https://t.co/MKoBzg2z2q',2,0
1048908097425756160,2018-10-07 12:09:12,b'RT @scottturneruon: How #algorithms are controlling your life https://t.co/StumgBSj2e via @voxdotcom #helloworld book by @FryRsquared https\xe2\x80\xa6',0,12
1048899475014598656,2018-10-07 11:34:57,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 14. have a nice day! #otoslotto',0,0
1048884374895300608,2018-10-07 10:34:56,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 84. have a nice day! #otoslotto',0,0
1048869274998251520,2018-10-07 09:34:56,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 76. have a nice day! #otoslotto',0,0
1048866499090415616,2018-10-07 09:23:55,b'Hello World.!\xf0\x9f\x8c\x8f\nGood Morning Europe.!\xf0\x9f\x8c\x85\xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xae\xf0\x9f\x87\xb9\nGood Afternoon Asia.!\xf0\x9f\x8c\x87\xf0\x9f\x87\xb5\xf0\x9f\x87\xad\nHave a Sensual and Sizzling Sunday everyone!\xf0\x9f\x92\xa6\xf0\x9f\x91\x84\xf0\x9f\x91\x85\xf0\x9f\x92\x8b\xe2\x80\xa6 https://t.co/4vB1DilJxy',0,0
1048862020127350784,2018-10-07 09:06:07,b'Good morning everyone!\xf0\x9f\x8d\x81\nWish you all a Happy Sunday.\xf0\x9f\x8c\x9e\n#believeinyourself\xf0\x9f\x91\x8a\n#miracles\xe2\x98\x84\n#sundaymood \n#positivethinking\xe2\x80\xa6 https://t.co/zcafL88BV5',0,0
1048857918609793024,2018-10-07 08:49:49,b'Have a blessed day u all\xf0\x9f\xa4\x97\xf0\x9f\xa4\x97 #HappySunday #HelloWorld https://t.co/XhjVRmp2ow',1,0
1048854175097008128,2018-10-07 08:34:56,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 30. have a nice day! #otoslotto',0,0
1048843201598185472,2018-10-07 07:51:20,b'RT @scottturneruon: How #algorithms are controlling your life https://t.co/StumgBSj2e via @voxdotcom #helloworld book by @FryRsquared https\xe2\x80\xa6',0,12
1048839075212513280,2018-10-07 07:34:56,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 72. have a nice day! #otoslotto',0,0
1048823975323869184,2018-10-07 06:34:56,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 71. have a nice day! #otoslotto',0,0
1048822248960811008,2018-10-07 06:28:04,"b'The first time I posted.\nSo i want say ""Hello world"" #helloworld #myfirstTweet #UP'",0,0
1048815670874406912,2018-10-07 06:01:56,b'RT @m_angove: I\xe2\x80\x99ve dived in and signed up for the life drawing course @DrawingProjects Trowbridge with @AlexRoberts9. I literally cannot wa\xe2\x80\xa6',0,4
1048814235277561856,2018-10-07 05:56:14,b'RT @modulardata: Historical data costs are prohibitive for startups. Partnering with  startups might be better for platform innovation #hel\xe2\x80\xa6',0,11
1048813974752546816,2018-10-07 05:55:12,b'#helloworld get your #pink #DublM hoodie with silver symbol 3xl sizes only $20.00 each 4 #women #men #boys #girls\xe2\x80\xa6 https://t.co/EpmIZ3Ru2y',1,0
1048812289258864640,2018-10-07 05:48:30,"b'RT @sanderodt: Kind of an apt thing to see to start my journey home after a brilliant few days. Sounds an interesting book though, maybe I\xe2\x80\xa6'",0,1
1048809672906608640,2018-10-07 05:38:06,"b'RT @helloworldau: Tune in this Sunday at 4:30pm and see the Canadian Rocky Mountains in a completely new way, onboard the world-renowned Ro\xe2\x80\xa6'",0,5
1048802047628333056,2018-10-07 05:07:48,b'#HelloWorld: Puerto Rico Is Standing Strong &amp; Beautiful As A Gem Of The Caribbean https://t.co/9NU3JPuzLn',0,0
1048793775466795008,2018-10-07 04:34:56,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 50. have a nice day! #otoslotto',0,0
1048784818622922752,2018-10-07 03:59:20,b'Go download my dawg djmemphis__ djmemphis__ top hits from me and other local artist mixtape shit banging if ain\xe2\x80\x99t g\xe2\x80\xa6 https://t.co/US3LS6umrM',0,0
1048778675540385793,2018-10-07 03:34:56,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 85. have a nice day! #otoslotto',0,0
1048772144426041344,2018-10-07 03:08:59,"b'#HappySunday \n#HelloWorld\xf0\x9f\x8c\x8d\n""Sunday ki Suruaat ,,\n*A.P.J Abdul kalam Sir*\nke Powerful thoughts ke sath..."" !!!!! \nKe\xe2\x80\xa6 https://t.co/awbcuFbggs'",1,0
1048764210560159745,2018-10-07 02:37:27,b'Magical for Life #HelloWorld \xf0\x9f\x8c\x8f',0,0
1048763575681077248,2018-10-07 02:34:56,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 3. have a nice day! #otoslotto',0,0
1048733375882809344,2018-10-07 00:34:55,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 5. have a nice day! #otoslotto',0,0
1048728129512992768,2018-10-07 00:14:05,"b""#HelloWorld - we couldn't be more thrilled to join you on the #Twittersphere. =)""",0,0
1048718697727021056,2018-10-06 23:36:36,"b'RT @SoniaKruger: I lake you a lot! \xf0\x9f\x98\x8d\xf0\x9f\x8f\x9e\nCheck out these stunning views in the brand new travel show helloworldau, premiers today 4.30pm on @c\xe2\x80\xa6'",0,1
1048718493665939456,2018-10-06 23:35:47,"b'I lake you a lot! \xf0\x9f\x98\x8d\xf0\x9f\x8f\x9e\nCheck out these stunning views in the brand new travel show helloworldau, premiers today 4.30p\xe2\x80\xa6 https://t.co/56bVlImSbd'",13,1
1048718275939643393,2018-10-06 23:34:55,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 64. have a nice day! #otoslotto',0,0
1048703176206110721,2018-10-06 22:34:55,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 92. have a nice day! #otoslotto',0,0
1048688076090953729,2018-10-06 21:34:55,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 54. have a nice day! #otoslotto',0,0
1048670225816866816,2018-10-06 20:23:59,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 24. have a nice day! #otoslotto',0,0
1048649304485715968,2018-10-06 19:00:51,b'RT @scottturneruon: How #algorithms are controlling your life https://t.co/StumgBSj2e via @voxdotcom #helloworld book by @FryRsquared https\xe2\x80\xa6',0,12
1048649112000901126,2018-10-06 19:00:05,b'RT @scottturneruon: How #algorithms are controlling your life https://t.co/StumgBSj2e via @voxdotcom #helloworld book by @FryRsquared https\xe2\x80\xa6',0,12
1048640025997561859,2018-10-06 18:23:59,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 89. have a nice day! #otoslotto',0,0
1048639509066387456,2018-10-06 18:21:56,"b'Good Morning Nova Scotia , another great sunrise today , can\xe2\x80\x99t even sleep in on a Saturday, great way to start the\xe2\x80\xa6 https://t.co/qRUyXbQ7r8'",0,0
1048627313162612736,2018-10-06 17:33:28,"b'RT @malprin: Busy day ahead\n\nFirst up, off to Wogan Towers for #TeamNortonR2 with some rather fab guests \n\n@MarkBillingham\n#DonWarrington @\xe2\x80\xa6'",0,3
1048624926075342848,2018-10-06 17:23:59,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 88. have a nice day! #otoslotto',0,0
1048613166303928321,2018-10-06 16:37:15,b'Hello World! #helloworld #insanedan #youtube #channel',0,0
1048609826086047744,2018-10-06 16:23:59,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 46. have a nice day! #otoslotto',0,0
1048608640364695552,2018-10-06 16:19:16,b'RT @ac_slator: L\xf0\x9f\x96\xa4VE..\nSHE SAID SHE WANNA MAKE...\nL\xf0\x9f\x92\x94VE...\n#helloworld #rare #bass #newartist #summertimeslator\xe2\x80\xa6 https://t.co/BQCRZIgc2M',1,0
1048604379455127553,2018-10-06 16:02:20,b'PIZZA TIME \xf0\x9f\x8d\x95\xf0\x9f\xa5\x92\xf0\x9f\x8d\x85 #helloworld #saturday #dinner #food #pizza #veggiepizza #health #nutrition #yummi #happy #motivation\xe2\x80\xa6 https://t.co/VZsyNlRKBm',1,0
1048603347241111552,2018-10-06 15:58:14,b'L\xf0\x9f\x96\xa4VE..\nSHE SAID SHE WANNA MAKE...\nL\xf0\x9f\x92\x94VE...\n#helloworld #rare #bass #newartist #summertimeslator #acslator #2017\xe2\x80\xa6 https://t.co/GNNjEjjHe7',1,0
1048598723276750849,2018-10-06 15:39:52,"b'RT @gloominflux: Hello, world. Nice to meet you. Come see my first show next monday with @DWTDmusic and @le_matos_ at @lefairmount - Photo\xe2\x80\xa6'",0,1
1048579626254184448,2018-10-06 14:23:59,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 72. have a nice day! #otoslotto',0,0
1048569996320890880,2018-10-06 13:45:43,b'Life can always provide you blessings you just gotta mature enough to accept them.....#HelloWorld\xf0\x9f\x8c\x8f',1,0
1048565726477520897,2018-10-06 13:28:45,b'RT @scottturneruon: How #algorithms are controlling your life https://t.co/StumgBSj2e via @voxdotcom #helloworld book by @FryRsquared https\xe2\x80\xa6',0,12
1048564526348685314,2018-10-06 13:23:59,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 87. have a nice day! #otoslotto',0,0
1048564386695143425,2018-10-06 13:23:25,b'RT @visionfocus: #HelloWorld Yet another fantastic #Blog #lesson for you. https://t.co/FtG1SrSCF6 #Tips on how to #generate #leads from you\xe2\x80\xa6',0,1
1048545765860265986,2018-10-06 12:09:26,"b'RT @malprin: ""I said to my husband, \xe2\x80\x9cmy boobs have gone, my stomach\'s gone, say something nice about my legs\xe2\x80\x9d. He said, \xe2\x80\x9cBlue goes with eve\xe2\x80\xa6'",0,4
1048534326701436928,2018-10-06 11:23:58,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 33. have a nice day! #otoslotto',0,0
1048530920334979072,2018-10-06 11:10:26,b'RT @CustomDeal: Go everywere you can! Go beyond that. Explore. Find the best in every journey. Travel is all about that! \xf0\x9f\x92\x99\n\n#travel #explor\xe2\x80\xa6',0,6
1048519226594643968,2018-10-06 10:23:58,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 35. have a nice day! #otoslotto',0,0
1048512573036023809,2018-10-06 09:57:32,"b'Kind of an apt thing to see to start my journey home after a brilliant few days. Sounds an interesting book though,\xe2\x80\xa6 https://t.co/SADrocKrTh'",7,1
1048511543237853184,2018-10-06 09:53:26,"b'Hello #Twitter! Been enjoying #Instagram a bit too much but I think I am sort of back? Cleaned up my ""following lis\xe2\x80\xa6 https://t.co/NrZ9HZu8h3'",2,0
1048505121364168704,2018-10-06 09:27:55,b'Hello World!\xf0\x9f\x8c\x8f\nGood Morning Europe!\xf0\x9f\x8c\x85\xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xae\xf0\x9f\x87\xb9\nGood Afternoon Asia.!\xf0\x9f\x8c\x87\xf0\x9f\x87\xb5\xf0\x9f\x87\xad\nHave a Seducing and Sexy Saturday everyone!\xf0\x9f\x92\xa6\xf0\x9f\x91\x84\xf0\x9f\x91\x85\xf0\x9f\x92\x8b\nLo\xe2\x80\xa6 https://t.co/MIjk3QMsnr',0,0
1048503701764067328,2018-10-06 09:22:17,b'RT @scottturneruon: How #algorithms are controlling your life https://t.co/StumgBSj2e via @voxdotcom #helloworld book by @FryRsquared https\xe2\x80\xa6',0,12
1048503701600698368,2018-10-06 09:22:17,b'RT @scottturneruon: How #algorithms are controlling your life https://t.co/StumgBSj2e via @voxdotcom #helloworld book by @FryRsquared https\xe2\x80\xa6',0,12
1048503077106536448,2018-10-06 09:19:48,b'RT @scottturneruon: How #algorithms are controlling your life https://t.co/StumgBSj2e via @voxdotcom #helloworld book by @FryRsquared https\xe2\x80\xa6',0,12
1048503036216320002,2018-10-06 09:19:38,b'RT @scottturneruon: How #algorithms are controlling your life https://t.co/StumgBSj2e via @voxdotcom #helloworld book by @FryRsquared https\xe2\x80\xa6',0,12
1048502749699162112,2018-10-06 09:18:30,b'RT @scottturneruon: How #algorithms are controlling your life https://t.co/StumgBSj2e via @voxdotcom #helloworld book by @FryRsquared https\xe2\x80\xa6',0,12
1048499358147235840,2018-10-06 09:05:01,b'Aunty Evelyn in the house \xf0\x9f\x91\xb6\xf0\x9f\x8f\xbb\xf0\x9f\x91\xb6\xf0\x9f\x8f\xbb\xf0\x9f\x91\xb6\xf0\x9f\x8f\xbb #baby #aunty #newborn #newbornbaby #helloworld #hello https://t.co/CToFX040N0',0,0
1048489026838306816,2018-10-06 08:23:58,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 7. have a nice day! #otoslotto',0,0
1048486049264148480,2018-10-06 08:12:08,b'RT @scottturneruon: How #algorithms are controlling your life https://t.co/StumgBSj2e via @voxdotcom #helloworld book by @FryRsquared https\xe2\x80\xa6',0,12
1048479525938647040,2018-10-06 07:46:13,"b'Hello World #fuerteventura #caletadorada #caletadefuste #canaryislands #helloworld #mp_hotels en Fuerteventura, Can\xe2\x80\xa6 https://t.co/guHiBEfXrh'",3,0
1048475499872354304,2018-10-06 07:30:13,b'How #algorithms are controlling your life https://t.co/StumgBSj2e via @voxdotcom #helloworld book by @FryRsquared https://t.co/LAAsvjE2Uk',22,12
1048473926937051136,2018-10-06 07:23:58,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 31. have a nice day! #otoslotto',0,0
1048467910895783936,2018-10-06 07:00:04,"b""I hadn't been up this late in so long! \xf0\x9f\x8c\x9a #HelloWorld""",1,0
1048458826956132352,2018-10-06 06:23:58,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 16. have a nice day! #otoslotto',0,0
1048454325784141824,2018-10-06 06:06:05,b'Only three pages away from finishing my first journal. Was it always beautifully written? No. But it feels great kn\xe2\x80\xa6 https://t.co/melJHlJ81g',0,0
1048443727080030209,2018-10-06 05:23:58,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 58. have a nice day! #otoslotto',0,0
1048440561869508608,2018-10-06 05:11:23,"b""Today's #DireDisc - well, it's been ages since the last one\n\n#HelloWorld https://t.co/K5IMXkhUN0""",37,0
1048431702937391104,2018-10-06 04:36:11,b'RT @m_angove: I\xe2\x80\x99ve dived in and signed up for the life drawing course @DrawingProjects Trowbridge with @AlexRoberts9. I literally cannot wa\xe2\x80\xa6',0,4
1048428627220725760,2018-10-06 04:23:58,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 41. have a nice day! #otoslotto',0,0
1048427753475719168,2018-10-06 04:20:29,b'Dropping the first tweet #FirstTweet #helloworld',0,0
1048422007120060416,2018-10-06 03:57:39,"b'Hello, world. Nice to meet you. Come see my first show next monday with @DWTDmusic and @le_matos_ at @lefairmount -\xe2\x80\xa6 https://t.co/Ef46DUS5Cl'",5,1
1048413527260712960,2018-10-06 03:23:58,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 4. have a nice day! #otoslotto',0,0
1048413024267194368,2018-10-06 03:21:58,"b'breathe, relax, think of something positive. Then, you will be fine.\n\n#HelloWorld https://t.co/WmkGPyHuBs'",0,0
1048407183535329280,2018-10-06 02:58:45,b'L\xf0\x9f\x96\xa4VE..\nSHE SAID SHE WANNA MAKE...\nL\xf0\x9f\x92\x94VE...\n#helloworld #rare #bass #newartist #summertimeslator #acslator #2017\xe2\x80\xa6 https://t.co/Jody4eOrc5',3,0
1048398427338551296,2018-10-06 02:23:58,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 21. have a nice day! #otoslotto',0,0
1048385650293002240,2018-10-06 01:33:11,"b'RT @helloworldau: Tune in this Sunday at 4:30pm and see the Canadian Rocky Mountains in a completely new way, onboard the world-renowned Ro\xe2\x80\xa6'",0,5
1048385381421395968,2018-10-06 01:32:07,"b'RT @helloworldau: Tune in this Sunday at 4:30pm and see the Canadian Rocky Mountains in a completely new way, onboard the world-renowned Ro\xe2\x80\xa6'",0,5
1048384750262530048,2018-10-06 01:29:37,b'Big thinking is always about the first step how to think. #helloworld',1,1
1048383327617445888,2018-10-06 01:23:57,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 26. have a nice day! #otoslotto',0,0
1048368227544453123,2018-10-06 00:23:57,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 93. have a nice day! #otoslotto',0,0
1048359857513005057,2018-10-05 23:50:42,b'#HelloWorld: Puerto Rico Is Standing Strong &amp; Beautiful As A Gem Of The Caribbean https://t.co/xP0OwyJ9pm https://t.co/aVyFlRvk7j',0,0
1048354654583775232,2018-10-05 23:30:01,b'#HelloWorld: Puerto Rico Is Standing Strong &amp; Beautiful As A Gem Of The Caribbean https://t.co/glqbCl9EPg',0,0
1048353127769001985,2018-10-05 23:23:57,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 25. have a nice day! #otoslotto',0,0
1048346411895590912,2018-10-05 22:57:16,b'#HelloWorld: Puerto Rico Is Standing Strong &amp; Beautiful As A Gem Of The Caribbean https://t.co/K0Cj302Kmn https://t.co/PLgsgWZKWF',0,0
1048342641035939840,2018-10-05 22:42:17,"b'The cover of my debut single ""Hello World"" split into 9 pics @instagram #synthwave #retrowave #80s #edm #newmusic\xe2\x80\xa6 https://t.co/T4AaG4ki42'",1,0
1048338027708403712,2018-10-05 22:23:57,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 62. have a nice day! #otoslotto',0,0
1048330924902010880,2018-10-05 21:55:44,b'execute(me);\n&lt;null pointer exception : no humor found&gt;\n#helloworld',1,0
1048330617979584512,2018-10-05 21:54:31,b'#helloworld listen and get your download today @ https://t.co/dcUVfQYpd8 #DublM\xe2\x80\xa6 https://t.co/BH0n5VH5uE',0,0
1048322927903604737,2018-10-05 21:23:57,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 80. have a nice day! #otoslotto',0,0
1048322554199511046,2018-10-05 21:22:28,b'Sliding thru Inglewood listening to me\n#helloworld #rare #bass #newartist #summertimeslator #acslator #2017\xe2\x80\xa6 https://t.co/TFVuR9UM5T',2,0
1048316027141070849,2018-10-05 20:56:32,b'#HelloWorld: Puerto Rico Is Standing Strong &amp; Beautiful As A Gem Of The Caribbean https://t.co/1wnTjhVh8S',0,0
1048314786344292354,2018-10-05 20:51:36,b'#HelloWorld: Puerto Rico Is Standing Strong &amp; Beautiful As A Gem Of The Caribbean https://t.co/ZLkR19kTc1',0,0
1048307828132380673,2018-10-05 20:23:57,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 22. have a nice day! #otoslotto',0,0
1048303187172704256,2018-10-05 20:05:31,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 32. have a nice day! #otoslotto',0,0
1048293418789564416,2018-10-05 19:26:42,"b'#HelloWorld only someone from Hollywood would stage an arrest for ratings! Actresses acting like they care, if mone\xe2\x80\xa6 https://t.co/yngC8WNkmz'",0,0
1048291929304305664,2018-10-05 19:20:46,"b'RT @malprin: ""I said to my husband, \xe2\x80\x9cmy boobs have gone, my stomach\'s gone, say something nice about my legs\xe2\x80\x9d. He said, \xe2\x80\x9cBlue goes with eve\xe2\x80\xa6'",0,4
1048291496267599872,2018-10-05 19:19:03,b'#HelloWorld: Puerto Rico Is Standing Strong &amp; Beautiful As A Gem Of The Caribbean https://t.co/qfZf4nMoW2',0,0
1048277288016478208,2018-10-05 18:22:36,b'#HelloWorld: Puerto Rico Is Standing Strong &amp; Beautiful As A Gem Of The Caribbean https://t.co/5UNXuDzEnP https://t.co/LXZWjAFxE6',0,0
1048275572701515781,2018-10-05 18:15:47,b'#HelloWorld: Puerto Rico Is Standing Strong &amp; Beautiful As A Gem Of The Caribbean https://t.co/0Bxk1avHrt',0,0
1048272987357675522,2018-10-05 18:05:30,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 15. have a nice day! #otoslotto',0,0
1048272804687372288,2018-10-05 18:04:47,b'RT @linuxconfig: Java Hello World example on Linux: https://t.co/wzztQpyc1h @linuxconfig #java #linux #example #helloworld https://t.co/vNs\xe2\x80\xa6',0,2
1048272231959285761,2018-10-05 18:02:30,b'RT @linuxconfig: Java Hello World example on Linux: https://t.co/wzztQpyc1h @linuxconfig #java #linux #example #helloworld https://t.co/vNs\xe2\x80\xa6',0,2
1048272016812458007,2018-10-05 18:01:39,b'Java Hello World example on Linux: https://t.co/wzztQpyc1h @linuxconfig #java #linux #example #helloworld https://t.co/vNssHVfBUY',0,2
1048270121083518976,2018-10-05 17:54:07,b'RT @vatsal_1705: PYTHON: A Swiss armry knife of programming languages - a versatile tool that can useful in just about any career.\n#python\xe2\x80\xa6',0,1
1048269990376484864,2018-10-05 17:53:36,"b'RT @malprin: ""I said to my husband, \xe2\x80\x9cmy boobs have gone, my stomach\'s gone, say something nice about my legs\xe2\x80\x9d. He said, \xe2\x80\x9cBlue goes with eve\xe2\x80\xa6'",0,4
1048269093583765504,2018-10-05 17:50:02,b'PYTHON: A Swiss armry knife of programming languages - a versatile tool that can useful in just about any career.\xe2\x80\xa6 https://t.co/9RWHvNehrL',2,1
1048258604485304327,2018-10-05 17:08:21,"b""@AdamRutherford @greg_jenner One for the list. Only buy hardbacks so I'll check that out later. I've not read your\xe2\x80\xa6 https://t.co/943PtyWRq9""",1,0
1048257033902931968,2018-10-05 17:02:07,b'#helloworld get your black #DublM crewneck today with Rainbow wave symbol all sizes available  $15.00 each 4 #men\xe2\x80\xa6 https://t.co/EjgbNHzIJn',0,0
1048250728458768384,2018-10-05 16:37:03,b'#HelloWorld: Puerto Rico Is Standing Strong &amp; Beautiful As A Gem Of The Caribbean https://t.co/puDsD5wgS6',0,0
1048245689480884224,2018-10-05 16:17:02,b'#HelloWorld: Puerto Rico Is Standing Strong &amp; Beautiful As A Gem Of The Caribbean https://t.co/VHcJaBus8a',0,0
1048242787571978241,2018-10-05 16:05:30,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 87. have a nice day! #otoslotto',0,0
1048238970570756097,2018-10-05 15:50:20,b'Life is full of magic \xf0\x9f\x92\xab #helloworld #friday #autumn #favoriteseason #sun #wind #relax #read #r\xc3\xbcckkehrderengel\xe2\x80\xa6 https://t.co/YXB5uCCFj0',0,0
1048234541096296448,2018-10-05 15:32:44,b'Performing at @popmontreal Festival 2018 was wonderful.\n\nIt was amazing to share some tracks from my upcoming proje\xe2\x80\xa6 https://t.co/wMOuWktlFO',1,0
1048227687632961539,2018-10-05 15:05:30,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 4. have a nice day! #otoslotto',0,0
1048223046262247424,2018-10-05 14:47:03,b'Do you or someone you know have a podcast that is making changes in the world? @Causecasts wants to talk to you abo\xe2\x80\xa6 https://t.co/GE410SnHTS',0,0
1048212587794640896,2018-10-05 14:05:30,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 58. have a nice day! #otoslotto',0,0
1048208749545119745,2018-10-05 13:50:15,b'RT @molomhlaba: Dear @JackiePhamotse thank you for your visit last week. Please amplify our campaign to get 10 girls scholarships. Our frie\xe2\x80\xa6',0,6
1048197512073424896,2018-10-05 13:05:36,b'How do you usually start twitting? Dis good enough? #helloworld',1,0
1048197487935324160,2018-10-05 13:05:30,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 37. have a nice day! #otoslotto',0,0
1048192718902632449,2018-10-05 12:46:33,"b""When you got somewhere to be, but can't pass up this lighting.  Hello \xf0\x9f\x8c\x8d!  \xe2\x9d\xa4\xf0\x9f\x98\x98 #helloworld #selfie #goodmorning\xe2\x80\xa6 https://t.co/H5XskQSbXa""",0,0
1048192114901696514,2018-10-05 12:44:09,b'RT @CustomDeal: Go everywere you can! Go beyond that. Explore. Find the best in every journey. Travel is all about that! \xf0\x9f\x92\x99\n\n#travel #explor\xe2\x80\xa6',0,6
1048182387899813889,2018-10-05 12:05:30,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 6. have a nice day! #otoslotto',0,0
1048167287981854720,2018-10-05 11:05:30,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 2. have a nice day! #otoslotto',0,0
1048152188055441409,2018-10-05 10:05:30,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 81. have a nice day! #otoslotto',0,0
1048146104875986944,2018-10-05 09:41:19,"b""Just like that the sunsets \ngives way to October's first weekend.\n\n#HelloWorld #Sunset #DayEnder #Metro #view\xe2\x80\xa6 https://t.co/sGgaB5MgLe""",0,0
1048138411184463872,2018-10-05 09:10:45,b'So this is twitter hey?! #hmm #twitter #noobie #noob #helloworld',0,0
1048137088124764165,2018-10-05 09:05:29,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 57. have a nice day! #otoslotto',0,0
1048134482681683968,2018-10-05 08:55:08,b'RT @IamStevenT: FOXES AND STEEDS\xe2\x80\xa6BISON AND BEES\xe2\x80\xa6THE PARTY ANIMALS ARE LOOSE TONIGHT ON @DISCOVERY\xe2\x80\x99S #HELLOWORLD\nhttps://t.co/danowRwpF6',0,267
1048129846394507264,2018-10-05 08:36:43,"b'RT @helloworldau: Tune in this Sunday at 4:30pm and see the Canadian Rocky Mountains in a completely new way, onboard the world-renowned Ro\xe2\x80\xa6'",0,5
1048129205018349568,2018-10-05 08:34:10,"b""I just realized I still had a Twitter.....it's been so long. #helloworld""",0,0
1048121988261318656,2018-10-05 08:05:29,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 76. have a nice day! #otoslotto',0,0
1048115642858180608,2018-10-05 07:40:16,"b'RT @malprin: ""I said to my husband, \xe2\x80\x9cmy boobs have gone, my stomach\'s gone, say something nice about my legs\xe2\x80\x9d. He said, \xe2\x80\x9cBlue goes with eve\xe2\x80\xa6'",0,4
1048110755134894080,2018-10-05 07:20:51,"b'Tune in this Sunday at 4:30pm and see the Canadian Rocky Mountains in a completely new way, onboard the world-renow\xe2\x80\xa6 https://t.co/WAnapXmB25'",17,5
1048109773776982017,2018-10-05 07:16:57,b'#HelloWorld\n\nPut your business on the map with @AfricaSpriiing \n\n#ComingSoon',0,0
1048106889266024448,2018-10-05 07:05:29,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 86. have a nice day! #otoslotto',0,0
1048105768237641734,2018-10-05 07:01:02,b'#HelloWorld Good Morning https://t.co/7aVgHApMxb',0,0
1048100373947473926,2018-10-05 06:39:36,"b'""I said to my husband, \xe2\x80\x9cmy boobs have gone, my stomach\'s gone, say something nice about my legs\xe2\x80\x9d. He said, \xe2\x80\x9cBlue go\xe2\x80\xa6 https://t.co/VMaOneT067'",102,4
1048097887752609792,2018-10-05 06:29:43,"b'This Sunday 7 October 2018 at 4:30pm on Nine and 9Now, join Bec Hewitt,  Steve Jacobs, Vince Sorrenti and Sonia Kru\xe2\x80\xa6 https://t.co/fOl2Q07D6S'",1,0
1048091788416831489,2018-10-05 06:05:29,b'#helloworld from twitbotcoolslash. your random numbe between 1-95 is : 44. have a nice day! #otoslotto',0,0
